marketplace_id,marketplace_name,mkt_created_date,category_id,category_name,category_comments,seller_id,seller_name,seller_address,transaction_date,transaction_value
36,RiverTrade 36,2022-01-14,219,Home & Garden Section,High priority category for season 4,508,Vendor Alpha 8,"726 Commerce Ave, Suite 8",2024-01-19,36.77
48,Amazonia 48,2013-05-09,208,Toys Section,High priority category for season 3,507,Vendor Alpha 7,"223 Commerce Ave, Suite 7",2024-11-25,1585.52
2,QuickMart 2,2011-02-24,249,Automotive Section,High priority category for season 2,510,Vendor Alpha 10,"401 Commerce Ave, Suite 10",2024-04-21,531.85
37,Amazonia 37,2010-05-29,202,Books Section,High priority category for season 2,521,Vendor Alpha 21,"775 Commerce Ave, Suite 21",2024-08-01,1303.24
22,Amazonia 22,2010-11-16,201,Books Section,High priority category for season 3,501,Vendor Alpha 1,"205 Commerce Ave, Suite 1",2024-05-06,1319.54
16,Amazonia 16,2022-01-23,247,Fashion Section,High priority category for season 4,539,Vendor Alpha 39,"189 Commerce Ave, Suite 39",2024-08-27,42.28
48,Amazonia 48,2013-05-09,208,Toys Section,High priority category for season 3,512,Vendor Alpha 12,"813 Commerce Ave, Suite 12",2024-04-17,1982.26
13,RiverTrade 13,2014-10-27,212,Beauty Section,High priority category for season 4,543,Vendor Alpha 43,"607 Commerce Ave, Suite 43",2024-08-09,1309.76
10,eCart 10,2017-10-21,238,Books Section,High priority category for season 2,544,Vendor Alpha 44,"655 Commerce Ave, Suite 44",2024-11-14,196.49
18,eCart 18,2023-08-24,229,Fashion Section,High priority category for season 1,517,Vendor Alpha 17,"221 Commerce Ave, Suite 17",2024-08-29,1254.08
33,GlobalBay 33,2018-10-17,250,Beauty Section,High priority category for season 4,532,Vendor Alpha 32,"339 Commerce Ave, Suite 32",2024-06-19,1127.67
2,QuickMart 2,2011-02-24,221,Health Section,High priority category for season 3,518,Vendor Alpha 18,"495 Commerce Ave, Suite 18",2024-03-26,1489.73
1,QuickMart 1,2017-07-26,219,Home & Garden Section,High priority category for season 4,515,Vendor Alpha 15,"781 Commerce Ave, Suite 15",2024-11-11,1089.84
20,QuickMart 20,2012-04-25,203,Toys Section,High priority category for season 3,519,Vendor Alpha 19,"786 Commerce Ave, Suite 19",2024-06-02,328.27
25,Amazonia 25,2021-06-26,211,Home & Garden Section,High priority category for season 4,508,Vendor Alpha 8,"726 Commerce Ave, Suite 8",2024-02-23,1364.12
34,QuickMart 34,2020-03-22,216,Beauty Section,High priority category for season 4,506,Vendor Alpha 6,"839 Commerce Ave, Suite 6",2024-07-02,1160.36
35,RiverTrade 35,2014-05-22,249,Automotive Section,High priority category for season 2,515,Vendor Alpha 15,"781 Commerce Ave, Suite 15",2024-07-09,439.96
49,QuickMart 49,2016-09-01,247,Fashion Section,High priority category for season 4,514,Vendor Alpha 14,"910 Commerce Ave, Suite 14",2024-10-25,890.15
4,GlobalBay 4,2010-08-28,245,Beauty Section,High priority category for season 2,548,Vendor Alpha 48,"490 Commerce Ave, Suite 48",2024-05-27,202.78
49,QuickMart 49,2016-09-01,247,Fashion Section,High priority category for season 4,536,Vendor Alpha 36,"941 Commerce Ave, Suite 36",2024-12-27,583.91
17,RiverTrade 17,2014-12-07,214,Automotive Section,High priority category for season 4,502,Vendor Alpha 2,"811 Commerce Ave, Suite 2",2024-10-22,1386.59
34,QuickMart 34,2020-03-22,222,Automotive Section,High priority category for season 4,536,Vendor Alpha 36,"941 Commerce Ave, Suite 36",2024-12-22,744.41
13,RiverTrade 13,2014-10-27,212,Beauty Section,High priority category for season 4,547,Vendor Alpha 47,"224 Commerce Ave, Suite 47",2024-10-09,248.2
25,Amazonia 25,2021-06-26,209,Automotive Section,High priority category for season 4,502,Vendor Alpha 2,"811 Commerce Ave, Suite 2",2024-10-19,521.2
22,Amazonia 22,2010-11-16,250,Beauty Section,High priority category for season 4,539,Vendor Alpha 39,"189 Commerce Ave, Suite 39",2024-10-14,1675.27
20,QuickMart 20,2012-04-25,250,Beauty Section,High priority category for season 4,524,Vendor Alpha 24,"679 Commerce Ave, Suite 24",2024-07-13,1643.94
32,QuickMart 32,2010-02-22,210,Automotive Section,High priority category for season 2,517,Vendor Alpha 17,"221 Commerce Ave, Suite 17",2024-06-19,1102.32
39,GlobalBay 39,2015-08-11,202,Books Section,High priority category for season 2,504,Vendor Alpha 4,"228 Commerce Ave, Suite 4",2024-11-22,728.08
48,Amazonia 48,2013-05-09,208,Toys Section,High priority category for season 3,508,Vendor Alpha 8,"726 Commerce Ave, Suite 8",2024-06-29,378.05
36,RiverTrade 36,2022-01-14,203,Toys Section,High priority category for season 3,504,Vendor Alpha 4,"228 Commerce Ave, Suite 4",2024-02-16,277.46
23,GlobalBay 23,2022-08-03,217,Home & Garden Section,High priority category for season 2,510,Vendor Alpha 10,"401 Commerce Ave, Suite 10",2024-06-13,1223.13
10,eCart 10,2017-10-21,238,Books Section,High priority category for season 2,509,Vendor Alpha 9,"214 Commerce Ave, Suite 9",2024-07-25,1925.49
5,eCart 5,2019-04-23,205,Books Section,High priority category for season 1,532,Vendor Alpha 32,"339 Commerce Ave, Suite 32",2024-04-07,681.59
11,eCart 11,2011-11-22,209,Automotive Section,High priority category for season 4,526,Vendor Alpha 26,"444 Commerce Ave, Suite 26",2024-11-11,1073.87
41,RiverTrade 41,2023-07-28,234,Automotive Section,High priority category for season 3,538,Vendor Alpha 38,"152 Commerce Ave, Suite 38",2024-03-22,265.28
10,eCart 10,2017-10-21,238,Books Section,High priority category for season 2,537,Vendor Alpha 37,"858 Commerce Ave, Suite 37",2024-11-05,526.66
7,RiverTrade 7,2019-08-19,236,Electronics Section,High priority category for season 2,538,Vendor Alpha 38,"152 Commerce Ave, Suite 38",2024-03-30,1316.51
38,QuickMart 38,2013-06-13,239,Home & Garden Section,High priority category for season 1,542,Vendor Alpha 42,"915 Commerce Ave, Suite 42",2024-08-27,190.32
21,GlobalBay 21,2016-03-27,234,Automotive Section,High priority category for season 3,545,Vendor Alpha 45,"757 Commerce Ave, Suite 45",2024-12-06,1954.59
45,QuickMart 45,2022-12-02,216,Beauty Section,High priority category for season 4,520,Vendor Alpha 20,"942 Commerce Ave, Suite 20",2024-09-24,373.94
35,RiverTrade 35,2014-05-22,209,Automotive Section,High priority category for season 4,515,Vendor Alpha 15,"781 Commerce Ave, Suite 15",2024-02-16,1985.42
20,QuickMart 20,2012-04-25,207,Electronics Section,High priority category for season 2,515,Vendor Alpha 15,"781 Commerce Ave, Suite 15",2024-01-23,828.88
46,QuickMart 46,2022-08-02,244,Books Section,High priority category for season 3,531,Vendor Alpha 31,"73 Commerce Ave, Suite 31",2024-04-25,1460.72
22,Amazonia 22,2010-11-16,241,Beauty Section,High priority category for season 2,507,Vendor Alpha 7,"223 Commerce Ave, Suite 7",2024-10-05,263.22
20,QuickMart 20,2012-04-25,217,Home & Garden Section,High priority category for season 2,511,Vendor Alpha 11,"915 Commerce Ave, Suite 11",2024-03-22,861.71
46,QuickMart 46,2022-08-02,244,Books Section,High priority category for season 3,545,Vendor Alpha 45,"757 Commerce Ave, Suite 45",2024-07-12,591.81
4,GlobalBay 4,2010-08-28,245,Beauty Section,High priority category for season 2,511,Vendor Alpha 11,"915 Commerce Ave, Suite 11",2024-10-29,1044.17
42,QuickMart 42,2020-11-30,220,Fashion Section,High priority category for season 3,527,Vendor Alpha 27,"81 Commerce Ave, Suite 27",2024-06-21,790.46
33,GlobalBay 33,2018-10-17,250,Beauty Section,High priority category for season 4,526,Vendor Alpha 26,"444 Commerce Ave, Suite 26",2024-09-06,798.49
44,GlobalBay 44,2013-04-21,233,Toys Section,High priority category for season 3,531,Vendor Alpha 31,"73 Commerce Ave, Suite 31",2024-11-11,1179.92
3,RiverTrade 3,2012-06-04,237,Beauty Section,High priority category for season 1,538,Vendor Alpha 38,"152 Commerce Ave, Suite 38",2024-09-24,227.97
23,GlobalBay 23,2022-08-03,226,Beauty Section,High priority category for season 1,514,Vendor Alpha 14,"910 Commerce Ave, Suite 14",2024-11-25,809.34
35,RiverTrade 35,2014-05-22,219,Home & Garden Section,High priority category for season 4,543,Vendor Alpha 43,"607 Commerce Ave, Suite 43",2024-04-15,1695.71
9,RiverTrade 9,2015-12-24,223,Toys Section,High priority category for season 3,514,Vendor Alpha 14,"910 Commerce Ave, Suite 14",2024-10-13,684.78
49,QuickMart 49,2016-09-01,247,Fashion Section,High priority category for season 4,513,Vendor Alpha 13,"444 Commerce Ave, Suite 13",2024-04-08,494.03
17,RiverTrade 17,2014-12-07,214,Automotive Section,High priority category for season 4,540,Vendor Alpha 40,"31 Commerce Ave, Suite 40",2024-07-22,1575.64
9,RiverTrade 9,2015-12-24,217,Home & Garden Section,High priority category for season 2,522,Vendor Alpha 22,"16 Commerce Ave, Suite 22",2024-01-18,1430.86
47,RiverTrade 47,2011-10-27,230,Home & Garden Section,High priority category for season 2,520,Vendor Alpha 20,"942 Commerce Ave, Suite 20",2024-10-05,1845.12
34,QuickMart 34,2020-03-22,224,Automotive Section,High priority category for season 1,526,Vendor Alpha 26,"444 Commerce Ave, Suite 26",2024-07-26,1437.33
46,QuickMart 46,2022-08-02,244,Books Section,High priority category for season 3,549,Vendor Alpha 49,"537 Commerce Ave, Suite 49",2024-04-30,508.84
44,GlobalBay 44,2013-04-21,233,Toys Section,High priority category for season 3,524,Vendor Alpha 24,"679 Commerce Ave, Suite 24",2024-09-26,889.75
28,GlobalBay 28,2012-07-26,223,Toys Section,High priority category for season 3,545,Vendor Alpha 45,"757 Commerce Ave, Suite 45",2024-03-15,102.94
26,Amazonia 26,2016-07-13,225,Fashion Section,High priority category for season 3,505,Vendor Alpha 5,"63 Commerce Ave, Suite 5",2024-07-29,951.57
32,QuickMart 32,2010-02-22,243,Home & Garden Section,High priority category for season 2,550,Vendor Alpha 50,"723 Commerce Ave, Suite 50",2024-12-29,644.64
15,GlobalBay 15,2015-04-07,228,Home & Garden Section,High priority category for season 3,523,Vendor Alpha 23,"77 Commerce Ave, Suite 23",2024-07-24,683.51
30,QuickMart 30,2012-11-19,206,Fashion Section,High priority category for season 3,536,Vendor Alpha 36,"941 Commerce Ave, Suite 36",2024-05-14,1250.45
40,eCart 40,2012-06-29,204,Home & Garden Section,High priority category for season 4,523,Vendor Alpha 23,"77 Commerce Ave, Suite 23",2024-12-20,673.07
23,GlobalBay 23,2022-08-03,226,Beauty Section,High priority category for season 1,505,Vendor Alpha 5,"63 Commerce Ave, Suite 5",2024-12-23,1754.71
31,QuickMart 31,2016-03-15,230,Home & Garden Section,High priority category for season 2,531,Vendor Alpha 31,"73 Commerce Ave, Suite 31",2024-07-27,1124.98
46,QuickMart 46,2022-08-02,244,Books Section,High priority category for season 3,539,Vendor Alpha 39,"189 Commerce Ave, Suite 39",2024-07-19,463.06
6,GlobalBay 6,2016-07-20,235,Books Section,High priority category for season 3,517,Vendor Alpha 17,"221 Commerce Ave, Suite 17",2024-10-12,437.68
6,GlobalBay 6,2016-07-20,222,Automotive Section,High priority category for season 4,542,Vendor Alpha 42,"915 Commerce Ave, Suite 42",2024-12-18,1087.19
48,Amazonia 48,2013-05-09,208,Toys Section,High priority category for season 3,537,Vendor Alpha 37,"858 Commerce Ave, Suite 37",2024-07-14,1274.81
35,RiverTrade 35,2014-05-22,207,Electronics Section,High priority category for season 2,505,Vendor Alpha 5,"63 Commerce Ave, Suite 5",2024-12-24,1747.29
7,RiverTrade 7,2019-08-19,219,Home & Garden Section,High priority category for season 4,523,Vendor Alpha 23,"77 Commerce Ave, Suite 23",2024-01-14,137.31
32,QuickMart 32,2010-02-22,243,Home & Garden Section,High priority category for season 2,545,Vendor Alpha 45,"757 Commerce Ave, Suite 45",2024-08-09,252.89
32,QuickMart 32,2010-02-22,239,Home & Garden Section,High priority category for season 1,519,Vendor Alpha 19,"786 Commerce Ave, Suite 19",2024-03-26,1073.01
13,RiverTrade 13,2014-10-27,212,Beauty Section,High priority category for season 4,543,Vendor Alpha 43,"607 Commerce Ave, Suite 43",2024-06-28,1899.19
35,RiverTrade 35,2014-05-22,226,Beauty Section,High priority category for season 1,524,Vendor Alpha 24,"679 Commerce Ave, Suite 24",2024-07-27,1834.53
41,RiverTrade 41,2023-07-28,234,Automotive Section,High priority category for season 3,525,Vendor Alpha 25,"745 Commerce Ave, Suite 25",2024-12-17,1216.13
17,RiverTrade 17,2014-12-07,214,Automotive Section,High priority category for season 4,523,Vendor Alpha 23,"77 Commerce Ave, Suite 23",2024-03-14,1492.16
34,QuickMart 34,2020-03-22,243,Home & Garden Section,High priority category for season 2,542,Vendor Alpha 42,"915 Commerce Ave, Suite 42",2024-10-15,274.01
16,Amazonia 16,2022-01-23,220,Fashion Section,High priority category for season 3,525,Vendor Alpha 25,"745 Commerce Ave, Suite 25",2024-06-15,353.79
13,RiverTrade 13,2014-10-27,212,Beauty Section,High priority category for season 4,524,Vendor Alpha 24,"679 Commerce Ave, Suite 24",2024-11-12,168.21
42,QuickMart 42,2020-11-30,240,Fashion Section,High priority category for season 1,520,Vendor Alpha 20,"942 Commerce Ave, Suite 20",2024-03-15,1507.75
40,eCart 40,2012-06-29,209,Automotive Section,High priority category for season 4,534,Vendor Alpha 34,"912 Commerce Ave, Suite 34",2024-02-08,997.81
36,RiverTrade 36,2022-01-14,233,Toys Section,High priority category for season 3,526,Vendor Alpha 26,"444 Commerce Ave, Suite 26",2024-03-03,1176.68
50,GlobalBay 50,2013-03-02,242,Electronics Section,High priority category for season 2,515,Vendor Alpha 15,"781 Commerce Ave, Suite 15",2024-10-08,676.26
41,RiverTrade 41,2023-07-28,243,Home & Garden Section,High priority category for season 2,515,Vendor Alpha 15,"781 Commerce Ave, Suite 15",2024-10-19,757.19
21,GlobalBay 21,2016-03-27,239,Home & Garden Section,High priority category for season 1,506,Vendor Alpha 6,"839 Commerce Ave, Suite 6",2024-09-30,1316.45
48,Amazonia 48,2013-05-09,208,Toys Section,High priority category for season 3,523,Vendor Alpha 23,"77 Commerce Ave, Suite 23",2024-02-24,1007.21
48,Amazonia 48,2013-05-09,208,Toys Section,High priority category for season 3,505,Vendor Alpha 5,"63 Commerce Ave, Suite 5",2024-06-22,898.87
18,eCart 18,2023-08-24,229,Fashion Section,High priority category for season 1,547,Vendor Alpha 47,"224 Commerce Ave, Suite 47",2024-02-11,1707.65
33,GlobalBay 33,2018-10-17,250,Beauty Section,High priority category for season 4,539,Vendor Alpha 39,"189 Commerce Ave, Suite 39",2024-02-08,1661.77
44,GlobalBay 44,2013-04-21,233,Toys Section,High priority category for season 3,527,Vendor Alpha 27,"81 Commerce Ave, Suite 27",2024-12-07,274.64
36,RiverTrade 36,2022-01-14,243,Home & Garden Section,High priority category for season 2,540,Vendor Alpha 40,"31 Commerce Ave, Suite 40",2024-10-23,244.43
36,RiverTrade 36,2022-01-14,228,Home & Garden Section,High priority category for season 3,510,Vendor Alpha 10,"401 Commerce Ave, Suite 10",2024-12-20,1522.83
4,GlobalBay 4,2010-08-28,245,Beauty Section,High priority category for season 2,530,Vendor Alpha 30,"625 Commerce Ave, Suite 30",2024-08-04,1476.52
2,QuickMart 2,2011-02-24,221,Health Section,High priority category for season 3,513,Vendor Alpha 13,"444 Commerce Ave, Suite 13",2024-05-22,593.6
26,Amazonia 26,2016-07-13,225,Fashion Section,High priority category for season 3,512,Vendor Alpha 12,"813 Commerce Ave, Suite 12",2024-02-09,1780.4
50,GlobalBay 50,2013-03-02,218,Electronics Section,High priority category for season 4,538,Vendor Alpha 38,"152 Commerce Ave, Suite 38",2024-07-29,1772.98
6,GlobalBay 6,2016-07-20,231,Fashion Section,High priority category for season 3,527,Vendor Alpha 27,"81 Commerce Ave, Suite 27",2024-06-25,1153.33
43,GlobalBay 43,2022-09-20,227,Toys Section,High priority category for season 3,549,Vendor Alpha 49,"537 Commerce Ave, Suite 49",2024-01-11,1916.18
22,Amazonia 22,2010-11-16,247,Fashion Section,High priority category for season 4,541,Vendor Alpha 41,"586 Commerce Ave, Suite 41",2024-11-11,1592.47
37,Amazonia 37,2010-05-29,209,Automotive Section,High priority category for season 4,530,Vendor Alpha 30,"625 Commerce Ave, Suite 30",2024-12-29,544.02
35,RiverTrade 35,2014-05-22,210,Automotive Section,High priority category for season 2,545,Vendor Alpha 45,"757 Commerce Ave, Suite 45",2024-04-10,1275.72
4,GlobalBay 4,2010-08-28,245,Beauty Section,High priority category for season 2,550,Vendor Alpha 50,"723 Commerce Ave, Suite 50",2024-06-01,1449.82
17,RiverTrade 17,2014-12-07,214,Automotive Section,High priority category for season 4,521,Vendor Alpha 21,"775 Commerce Ave, Suite 21",2024-05-08,530.2
38,QuickMart 38,2013-06-13,239,Home & Garden Section,High priority category for season 1,535,Vendor Alpha 35,"715 Commerce Ave, Suite 35",2024-10-13,1880.52
50,GlobalBay 50,2013-03-02,242,Electronics Section,High priority category for season 2,515,Vendor Alpha 15,"781 Commerce Ave, Suite 15",2024-09-29,1695.78
10,eCart 10,2017-10-21,238,Books Section,High priority category for season 2,535,Vendor Alpha 35,"715 Commerce Ave, Suite 35",2024-05-07,922.64
3,RiverTrade 3,2012-06-04,213,Fashion Section,High priority category for season 4,530,Vendor Alpha 30,"625 Commerce Ave, Suite 30",2024-05-11,780.48
13,RiverTrade 13,2014-10-27,212,Beauty Section,High priority category for season 4,537,Vendor Alpha 37,"858 Commerce Ave, Suite 37",2024-08-04,1477.64
42,QuickMart 42,2020-11-30,211,Home & Garden Section,High priority category for season 4,508,Vendor Alpha 8,"726 Commerce Ave, Suite 8",2024-11-15,1141.08
40,eCart 40,2012-06-29,209,Automotive Section,High priority category for season 4,507,Vendor Alpha 7,"223 Commerce Ave, Suite 7",2024-12-30,1384.32
5,eCart 5,2019-04-23,232,Fashion Section,High priority category for season 2,516,Vendor Alpha 16,"591 Commerce Ave, Suite 16",2024-08-06,350.03
39,GlobalBay 39,2015-08-11,202,Books Section,High priority category for season 2,545,Vendor Alpha 45,"757 Commerce Ave, Suite 45",2024-01-23,1070.88
47,RiverTrade 47,2011-10-27,206,Fashion Section,High priority category for season 3,528,Vendor Alpha 28,"724 Commerce Ave, Suite 28",2024-02-21,1302.2
45,QuickMart 45,2022-12-02,216,Beauty Section,High priority category for season 4,520,Vendor Alpha 20,"942 Commerce Ave, Suite 20",2024-10-29,288.38
34,QuickMart 34,2020-03-22,235,Books Section,High priority category for season 3,506,Vendor Alpha 6,"839 Commerce Ave, Suite 6",2024-05-02,507.35
2,QuickMart 2,2011-02-24,221,Health Section,High priority category for season 3,545,Vendor Alpha 45,"757 Commerce Ave, Suite 45",2024-09-13,1054.13
39,GlobalBay 39,2015-08-11,202,Books Section,High priority category for season 2,525,Vendor Alpha 25,"745 Commerce Ave, Suite 25",2024-11-03,1850.45
39,GlobalBay 39,2015-08-11,202,Books Section,High priority category for season 2,509,Vendor Alpha 9,"214 Commerce Ave, Suite 9",2024-11-07,249.28
31,QuickMart 31,2016-03-15,230,Home & Garden Section,High priority category for season 2,526,Vendor Alpha 26,"444 Commerce Ave, Suite 26",2024-09-15,1383.29
17,RiverTrade 17,2014-12-07,214,Automotive Section,High priority category for season 4,516,Vendor Alpha 16,"591 Commerce Ave, Suite 16",2024-04-21,1889.11
30,QuickMart 30,2012-11-19,206,Fashion Section,High priority category for season 3,511,Vendor Alpha 11,"915 Commerce Ave, Suite 11",2024-07-30,1489.92
38,QuickMart 38,2013-06-13,239,Home & Garden Section,High priority category for season 1,502,Vendor Alpha 2,"811 Commerce Ave, Suite 2",2024-03-28,1556.37
26,Amazonia 26,2016-07-13,225,Fashion Section,High priority category for season 3,516,Vendor Alpha 16,"591 Commerce Ave, Suite 16",2024-12-23,828.82
4,GlobalBay 4,2010-08-28,245,Beauty Section,High priority category for season 2,528,Vendor Alpha 28,"724 Commerce Ave, Suite 28",2024-11-05,918.9
42,QuickMart 42,2020-11-30,250,Beauty Section,High priority category for season 4,535,Vendor Alpha 35,"715 Commerce Ave, Suite 35",2024-08-24,508.31
35,RiverTrade 35,2014-05-22,239,Home & Garden Section,High priority category for season 1,508,Vendor Alpha 8,"726 Commerce Ave, Suite 8",2024-07-24,633.13
5,eCart 5,2019-04-23,240,Fashion Section,High priority category for season 1,525,Vendor Alpha 25,"745 Commerce Ave, Suite 25",2024-03-03,1904.63
21,GlobalBay 21,2016-03-27,205,Books Section,High priority category for season 1,516,Vendor Alpha 16,"591 Commerce Ave, Suite 16",2024-05-22,1642.35
37,Amazonia 37,2010-05-29,242,Electronics Section,High priority category for season 2,520,Vendor Alpha 20,"942 Commerce Ave, Suite 20",2024-06-05,1217.99
44,GlobalBay 44,2013-04-21,233,Toys Section,High priority category for season 3,511,Vendor Alpha 11,"915 Commerce Ave, Suite 11",2024-08-16,1213.36
33,GlobalBay 33,2018-10-17,250,Beauty Section,High priority category for season 4,523,Vendor Alpha 23,"77 Commerce Ave, Suite 23",2024-12-04,1589.17
25,Amazonia 25,2021-06-26,222,Automotive Section,High priority category for season 4,540,Vendor Alpha 40,"31 Commerce Ave, Suite 40",2024-11-02,1876.16
48,Amazonia 48,2013-05-09,208,Toys Section,High priority category for season 3,502,Vendor Alpha 2,"811 Commerce Ave, Suite 2",2024-03-27,1355.85
47,RiverTrade 47,2011-10-27,226,Beauty Section,High priority category for season 1,536,Vendor Alpha 36,"941 Commerce Ave, Suite 36",2024-04-17,85.86
11,eCart 11,2011-11-22,206,Fashion Section,High priority category for season 3,521,Vendor Alpha 21,"775 Commerce Ave, Suite 21",2024-08-27,45.37
14,GlobalBay 14,2015-11-10,207,Electronics Section,High priority category for season 2,544,Vendor Alpha 44,"655 Commerce Ave, Suite 44",2024-08-21,724.31
40,eCart 40,2012-06-29,204,Home & Garden Section,High priority category for season 4,518,Vendor Alpha 18,"495 Commerce Ave, Suite 18",2024-04-21,1119.17
47,RiverTrade 47,2011-10-27,235,Books Section,High priority category for season 3,526,Vendor Alpha 26,"444 Commerce Ave, Suite 26",2024-09-20,1107.79
48,Amazonia 48,2013-05-09,208,Toys Section,High priority category for season 3,511,Vendor Alpha 11,"915 Commerce Ave, Suite 11",2024-04-09,703.54
9,RiverTrade 9,2015-12-24,244,Books Section,High priority category for season 3,520,Vendor Alpha 20,"942 Commerce Ave, Suite 20",2024-03-08,1305.17
13,RiverTrade 13,2014-10-27,212,Beauty Section,High priority category for season 4,545,Vendor Alpha 45,"757 Commerce Ave, Suite 45",2024-06-23,1658.05
14,GlobalBay 14,2015-11-10,207,Electronics Section,High priority category for season 2,517,Vendor Alpha 17,"221 Commerce Ave, Suite 17",2024-09-01,1585.31
7,RiverTrade 7,2019-08-19,236,Electronics Section,High priority category for season 2,538,Vendor Alpha 38,"152 Commerce Ave, Suite 38",2024-02-16,215.79
36,RiverTrade 36,2022-01-14,238,Books Section,High priority category for season 2,503,Vendor Alpha 3,"825 Commerce Ave, Suite 3",2024-03-15,1608.91
12,GlobalBay 12,2022-07-03,220,Fashion Section,High priority category for season 3,544,Vendor Alpha 44,"655 Commerce Ave, Suite 44",2024-08-20,1261.73
4,GlobalBay 4,2010-08-28,245,Beauty Section,High priority category for season 2,514,Vendor Alpha 14,"910 Commerce Ave, Suite 14",2024-05-03,513.62
7,RiverTrade 7,2019-08-19,219,Home & Garden Section,High priority category for season 4,519,Vendor Alpha 19,"786 Commerce Ave, Suite 19",2024-10-01,1819.35
37,Amazonia 37,2010-05-29,202,Books Section,High priority category for season 2,524,Vendor Alpha 24,"679 Commerce Ave, Suite 24",2024-10-28,1189.62
31,QuickMart 31,2016-03-15,230,Home & Garden Section,High priority category for season 2,534,Vendor Alpha 34,"912 Commerce Ave, Suite 34",2024-09-19,1034.47
41,RiverTrade 41,2023-07-28,243,Home & Garden Section,High priority category for season 2,544,Vendor Alpha 44,"655 Commerce Ave, Suite 44",2024-01-22,1193.86
21,GlobalBay 21,2016-03-27,231,Fashion Section,High priority category for season 3,536,Vendor Alpha 36,"941 Commerce Ave, Suite 36",2024-09-06,1722.58
9,RiverTrade 9,2015-12-24,235,Books Section,High priority category for season 3,531,Vendor Alpha 31,"73 Commerce Ave, Suite 31",2024-03-19,1780.09
46,QuickMart 46,2022-08-02,244,Books Section,High priority category for season 3,541,Vendor Alpha 41,"586 Commerce Ave, Suite 41",2024-11-29,1284.76
7,RiverTrade 7,2019-08-19,203,Toys Section,High priority category for season 3,501,Vendor Alpha 1,"205 Commerce Ave, Suite 1",2024-11-28,1047.52
29,RiverTrade 29,2019-04-27,235,Books Section,High priority category for season 3,523,Vendor Alpha 23,"77 Commerce Ave, Suite 23",2024-07-29,482.24
45,QuickMart 45,2022-12-02,211,Home & Garden Section,High priority category for season 4,503,Vendor Alpha 3,"825 Commerce Ave, Suite 3",2024-01-10,1078.0
12,GlobalBay 12,2022-07-03,220,Fashion Section,High priority category for season 3,537,Vendor Alpha 37,"858 Commerce Ave, Suite 37",2024-10-30,681.19
16,Amazonia 16,2022-01-23,205,Books Section,High priority category for season 1,510,Vendor Alpha 10,"401 Commerce Ave, Suite 10",2024-11-29,1723.65
22,Amazonia 22,2010-11-16,215,Home & Garden Section,High priority category for season 3,515,Vendor Alpha 15,"781 Commerce Ave, Suite 15",2024-09-14,31.52
48,Amazonia 48,2013-05-09,208,Toys Section,High priority category for season 3,547,Vendor Alpha 47,"224 Commerce Ave, Suite 47",2024-08-14,933.88
38,QuickMart 38,2013-06-13,239,Home & Garden Section,High priority category for season 1,547,Vendor Alpha 47,"224 Commerce Ave, Suite 47",2024-05-20,341.72
6,GlobalBay 6,2016-07-20,202,Books Section,High priority category for season 2,546,Vendor Alpha 46,"132 Commerce Ave, Suite 46",2024-11-04,215.12
5,eCart 5,2019-04-23,232,Fashion Section,High priority category for season 2,517,Vendor Alpha 17,"221 Commerce Ave, Suite 17",2024-10-07,352.78
17,RiverTrade 17,2014-12-07,214,Automotive Section,High priority category for season 4,522,Vendor Alpha 22,"16 Commerce Ave, Suite 22",2024-12-23,1510.53
9,RiverTrade 9,2015-12-24,222,Automotive Section,High priority category for season 4,515,Vendor Alpha 15,"781 Commerce Ave, Suite 15",2024-11-01,1209.74
19,GlobalBay 19,2023-03-16,222,Automotive Section,High priority category for season 4,528,Vendor Alpha 28,"724 Commerce Ave, Suite 28",2024-01-22,93.71
9,RiverTrade 9,2015-12-24,241,Beauty Section,High priority category for season 2,538,Vendor Alpha 38,"152 Commerce Ave, Suite 38",2024-05-28,1267.67
46,QuickMart 46,2022-08-02,244,Books Section,High priority category for season 3,536,Vendor Alpha 36,"941 Commerce Ave, Suite 36",2024-10-16,538.02
44,GlobalBay 44,2013-04-21,233,Toys Section,High priority category for season 3,521,Vendor Alpha 21,"775 Commerce Ave, Suite 21",2024-07-30,683.63
7,RiverTrade 7,2019-08-19,203,Toys Section,High priority category for season 3,536,Vendor Alpha 36,"941 Commerce Ave, Suite 36",2024-04-05,1361.86
49,QuickMart 49,2016-09-01,247,Fashion Section,High priority category for season 4,514,Vendor Alpha 14,"910 Commerce Ave, Suite 14",2024-06-15,470.43
24,GlobalBay 24,2012-01-18,241,Beauty Section,High priority category for season 2,531,Vendor Alpha 31,"73 Commerce Ave, Suite 31",2024-08-11,280.93
15,GlobalBay 15,2015-04-07,228,Home & Garden Section,High priority category for season 3,506,Vendor Alpha 6,"839 Commerce Ave, Suite 6",2024-06-20,412.52
35,RiverTrade 35,2014-05-22,237,Beauty Section,High priority category for season 1,535,Vendor Alpha 35,"715 Commerce Ave, Suite 35",2024-06-23,766.76
32,QuickMart 32,2010-02-22,222,Automotive Section,High priority category for season 4,544,Vendor Alpha 44,"655 Commerce Ave, Suite 44",2024-05-18,1239.02
14,GlobalBay 14,2015-11-10,207,Electronics Section,High priority category for season 2,518,Vendor Alpha 18,"495 Commerce Ave, Suite 18",2024-10-31,595.31
